STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780604,80, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780605,76, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780606,78, , ,0,2400,55, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780607,74, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780608,69, , ,0,2400,54, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780609,73, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780610,79, , ,0,2400,50, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780611,83, , ,0,2400,60, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780612,79, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780613,68, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780614,73, , ,0,2400,42, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780615,69, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780616,84, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780617,89, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780618,87, , ,0,2400,61, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780619,79, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780620,85, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780621,75, , ,0,2400,54, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780622,77, , ,0,2400,50, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780623,80, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780624,84, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780625,87, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780626,92, , ,0,2400,70, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780627,94, , ,0,2400,72, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780628,88, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780629,88, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780630,88, , ,0,2400,67, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780701,84, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780702,87, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780703,73, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780704,78, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780705,78, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780706,83, , ,0,2400,60, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780707,87, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780708,83, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780709,87, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780710,74, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780711,70, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780712,78, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780713,80, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780714,86, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780715,80, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780716,78, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780717,82, , ,0,2400,56, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780718,86, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780719,88, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780720,91, , ,0,2400,71, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780721,90, , ,0,2400,76, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780722,88, , ,0,2400,74, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780723,-9999, , , ,9999,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780724,84, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780725,84, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780726,86, , ,0,2400,67, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780727,81, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780728,78, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780729,80, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780730,81, , ,0,2400,62, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780731,77, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780801,82, , ,0,2400,62, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780802,80, , ,0,2400,67, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780803,79, , ,0,2400,61, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780804,74, , ,0,2400,55, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780805,76, , ,0,2400,52, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780806,80, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780807,72, , ,0,2400,61, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780808,79, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780809,81, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780810,79, , ,0,2400,62, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780811,75, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780812,74, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780813,82, , ,0,2400,60, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780814,82, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780815,84, , ,0,2400,67, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780816,80, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780817,81, , ,0,2400,60, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780818,84, , ,0,2400,67, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780819,76, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780820,74, , ,0,2400,50, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780821,74, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780822,80, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780823,80, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780824,85, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780825,85, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780826,82, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780827,82, , ,0,2400,64, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780828,82, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780829,75, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780830,70, , ,0,2400,55, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780831,68, , ,0,2400,55, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780901,78, , ,0,2400,51, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780902,78, , ,0,2400,52, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780903,80, , ,0,2400,58, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780904,75, , ,0,2400,52, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780905,85, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780906,85, , ,0,2400,61, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780907,82, , ,0,2400,61, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780908,84, , ,0,2400,65, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780909,86, , ,0,2400,62, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780910,84, , ,0,2400,63, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780911,81, , ,0,2400,66, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780912,82, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780913,84, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780914,80, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780915,77, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780916,79, , ,0,2400,59, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780917,82, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780918,84, , ,0,2400,72, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780919,87, , ,0,2400,69, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780920,85, , ,0,2400,68, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780921,85, , ,0,2400,57, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780922,75, , ,0,2400,48, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780923,68, , ,0,2400,41, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780924,74, , ,0,2400,43, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780925,68, , ,0,2400,43, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780926,71, , ,0,2400,39, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780927,75, , ,0,2400,42, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780928,81, , ,0,2400,41, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780929,70, , ,0,2400,43, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19780930,67, , ,0,2400,52, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781001,61, , ,0,2400,48, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781002,67, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781003,60, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781004,60, , ,0,2400,45, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781005,56, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781006,53, , ,0,2400,45, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781007,52, , ,0,2400,38, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781008,54, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781009,64, , ,0,2400,38, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781010,66, , ,0,2400,49, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781011,59, , ,0,2400,51, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781012,62, , ,0,2400,47, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781013,55, , ,0,2400,39, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781014,54, , ,0,2400,34, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781015,49, , ,0,2400,29, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781016,42, , ,0,2400,35, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781017,55, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781018,59, , ,0,2400,38, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781019,53, , ,0,2400,42, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781020,70, , ,0,2400,34, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781021,71, , ,0,2400,48, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781022,75, , ,0,2400,53, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781023,62, , ,0,2400,38, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781024,60, , ,0,2400,27, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781025,59, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781026,59, , ,0,2400,34, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781027,57, , ,0,2400,36, ,I,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781028,56, , ,0,2400,36, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781029,56, , ,0,2400,34, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781030,67, , ,0,2400,35, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781031,68, , ,0,2400,37, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781101,58, , ,0,2400,35, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781102,66, , ,0,2400,33, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781103,69, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781104,69, , ,0,2400,37, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781105,70, , ,0,2400,51, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781106,58, , ,0,2400,37, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781107,45, , ,0,2400,28, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781108,51, , ,0,2400,24, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781109,58, , ,0,2400,36, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781110,59, , ,0,2400,36, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781111,62, , ,0,2400,26, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781112,54, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781113,63, , ,0,2400,40, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781114,62, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781115,36, , ,0,2400,30, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781116,43, , ,0,2400,33, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781117,62, , ,0,2400,38, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781118,41, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781119,41, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781120,38, , ,0,2400,29, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781121,34, , ,0,2400,32, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781122,40, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781123,50, , ,0,2400,36, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781124,50, , ,0,2400,29, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781125,38, , ,0,2400,25, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781126,38, , ,0,2400,32, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781127,40, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781128,31, , ,0,2400,25, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781129,40, , ,0,2400,25, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781130,43, , ,0,2400,24, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781201,46, , ,0,2400,25, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781202,35, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781203,54, , ,0,2400,31, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781204,32, , ,0,2400,20, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781205,38, , ,0,2400,26, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781206,36, , ,0,2400,27, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781207,44, , ,0,2400,32, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781208,40, , ,0,2400,22, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781209,22, , ,0,2400,15, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781210,20, , ,0,2400,5, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781211,35, , ,0,2400,20, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781212,42, , ,0,2400,27, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781213,34, , ,0,2400,22, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781214,35, , ,0,2400,17, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781215,42, , ,0,2400,29, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781216,44, , ,0,2400,29, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781217,38, , ,0,2400,23, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781218,35, , ,0,2400,28, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781219,33, , ,0,2400,28, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781220,56, , ,0,2400,23, , ,0,2400
GHCND:USC00120177,ANDERSON SEWAGE PLANT IN US,257.6,40.1,-85.71667,19781221,26, , ,0,2400,22, , ,0,2400
